id,capacidad,estilo,servicios_tipo
46966,129,Salsa,bar
46967,160,Bachata,bar
46968,195,Baladas,bar
46969,90,Baladas,bar
46970,183,Crossover,bar
46971,141,Crossover,bar
46972,180,Bachata,bar
46973,166,Jazz,bar
46974,190,Baladas,bar
46975,54,Jazz,bar
46976,14,Jazz,bar
46977,75,Jazz,bar
46978,15,Bachata,bar
46979,160,Bachata,bar
46980,71,Bachata,bar
46981,153,Salsa,bar
46982,41,Baladas,bar
46983,104,Jazz,bar
46984,191,Jazz,bar
46985,184,Jazz,bar
46986,52,Baladas,bar
46987,186,Salsa,bar
46988,183,Crossover,bar
46989,63,Bachata,bar
46990,136,Bachata,bar
46991,64,Crossover,bar
46992,120,Bachata,bar
46993,119,Crossover,bar
46994,88,Baladas,bar
46995,90,Crossover,bar
46996,21,Crossover,bar
46997,108,Crossover,bar
46998,148,Jazz,bar
46999,86,Baladas,bar
47000,177,Bachata,bar
47001,119,Crossover,bar
47002,165,Baladas,bar
47003,123,Salsa,bar
47004,57,Bachata,bar
47005,77,Bachata,bar
47006,143,Baladas,bar
47007,195,Crossover,bar
47008,104,Baladas,bar
47009,71,Baladas,bar
47010,123,Crossover,bar
47011,33,Salsa,bar
47012,115,Bachata,bar
47013,123,Bachata,bar
47014,154,Jazz,bar
47015,101,Salsa,bar
47016,134,Jazz,bar
47017,58,Bachata,bar
47018,75,Salsa,bar
47019,44,Jazz,bar
47020,162,Baladas,bar
47021,119,Baladas,bar
47022,130,Baladas,bar
47023,50,Salsa,bar
47024,61,Crossover,bar
47025,57,Crossover,bar
47026,181,Baladas,bar
47027,123,Crossover,bar
47028,138,Crossover,bar
47029,25,Bachata,bar
47030,74,Crossover,bar
47031,169,Jazz,bar
47032,14,Crossover,bar
47033,122,Baladas,bar
47034,34,Salsa,bar
47035,23,Salsa,bar
47036,62,Baladas,bar
47037,38,Crossover,bar
47038,113,Baladas,bar
47039,132,Baladas,bar
47040,110,Jazz,bar
47041,42,Crossover,bar
47042,61,Bachata,bar
47043,125,Baladas,bar
47044,171,Bachata,bar
47045,86,Crossover,bar
47046,69,Salsa,bar
47047,106,Jazz,bar
47048,24,Baladas,bar
47049,145,Crossover,bar
47050,93,Bachata,bar
47051,25,Crossover,bar
47052,109,Bachata,bar
47053,80,Bachata,bar
47054,46,Crossover,bar
47055,190,Baladas,bar
47056,194,Baladas,bar
47057,166,Salsa,bar
47058,97,Crossover,bar
47059,172,Jazz,bar
47060,68,Bachata,bar
47061,147,Salsa,bar
47062,190,Salsa,bar
47063,165,Bachata,bar
47064,67,Jazz,bar
47065,154,Baladas,bar
47066,73,Bachata,bar
47067,29,Baladas,bar
47068,97,Crossover,bar
47069,179,Salsa,bar
47070,140,Bachata,bar
47071,70,Jazz,bar
47072,164,Bachata,bar
47073,20,Salsa,bar
47074,61,Baladas,bar
47075,99,Jazz,bar
47076,71,Baladas,bar
47077,54,Bachata,bar
47078,134,Baladas,bar
47079,79,Bachata,bar
47080,133,Salsa,bar
47081,80,Bachata,bar
47082,147,Bachata,bar
47083,131,Crossover,bar
47084,156,Salsa,bar
47085,64,Salsa,bar
47086,167,Salsa,bar
47087,71,Salsa,bar
47088,76,Bachata,bar
47089,24,Salsa,bar
47090,196,Bachata,bar
47091,91,Jazz,bar
47092,15,Baladas,bar
47093,71,Jazz,bar
47094,54,Salsa,bar
47095,96,Crossover,bar
47096,195,Crossover,bar
47097,194,Baladas,bar
47098,11,Salsa,bar
47099,32,Baladas,bar
47100,46,Salsa,bar
47101,75,Jazz,bar
47102,171,Baladas,bar
47103,188,Crossover,bar
47104,104,Jazz,bar
47105,146,Bachata,bar
47106,98,Crossover,bar
47107,46,Salsa,bar
47108,156,Bachata,bar
47109,174,Bachata,bar
47110,118,Bachata,bar
47111,71,Baladas,bar
47112,92,Crossover,bar
47113,154,Crossover,bar
47114,12,Salsa,bar
47115,76,Baladas,bar
47116,161,Crossover,bar
47117,25,Salsa,bar
47118,101,Jazz,bar
47119,90,Bachata,bar
47120,74,Baladas,bar
47121,147,Bachata,bar
47122,142,Baladas,bar
47123,125,Bachata,bar
47124,199,Bachata,bar
47125,21,Baladas,bar
47126,53,Bachata,bar
47127,194,Jazz,bar
47128,152,Jazz,bar
47129,85,Salsa,bar
47130,160,Bachata,bar
47131,81,Jazz,bar
47132,100,Salsa,bar
47133,92,Crossover,bar
47134,140,Salsa,bar
47135,39,Baladas,bar
47136,73,Crossover,bar
47137,174,Bachata,bar
47138,35,Bachata,bar
47139,173,Salsa,bar
47140,115,Bachata,bar
47141,183,Salsa,bar
47142,25,Baladas,bar
47143,147,Bachata,bar
47144,156,Crossover,bar
47145,83,Jazz,bar
47146,45,Salsa,bar
47147,37,Crossover,bar
47148,36,Salsa,bar
47149,137,Jazz,bar
47150,149,Salsa,bar
47151,160,Salsa,bar
47152,69,Bachata,bar
47153,29,Salsa,bar
47154,94,Jazz,bar
47155,31,Baladas,bar
47156,181,Crossover,bar
47157,138,Baladas,bar
47158,181,Jazz,bar
47159,56,Baladas,bar
47160,37,Baladas,bar
47161,74,Bachata,bar
47162,145,Bachata,bar
47163,162,Bachata,bar
47164,140,Bachata,bar
47165,113,Bachata,bar
47166,70,Baladas,bar
47167,120,Crossover,bar
47168,70,Jazz,bar
47169,65,Bachata,bar
47170,130,Jazz,bar
47171,108,Salsa,bar
47172,50,Bachata,bar
47173,148,Baladas,bar
47174,107,Baladas,bar
47175,51,Baladas,bar
47176,73,Crossover,bar
47177,174,Jazz,bar
47178,152,Jazz,bar
47179,106,Bachata,bar
47180,134,Salsa,bar
47181,180,Baladas,bar
47182,19,Crossover,bar
47183,157,Crossover,bar
47184,40,Crossover,bar
47185,97,Bachata,bar
47186,67,Bachata,bar
47187,184,Crossover,bar
47188,20,Baladas,bar
47189,155,Jazz,bar
47190,11,Baladas,bar
47191,65,Jazz,bar
47192,200,Salsa,bar
47193,49,Crossover,bar
47194,176,Bachata,bar
47195,173,Salsa,bar
47196,189,Salsa,bar
47197,99,Jazz,bar
47198,49,Bachata,bar
47199,14,Bachata,bar
47200,163,Baladas,bar
47201,131,Salsa,bar
47202,112,Crossover,bar
47203,137,Jazz,bar
47204,96,Salsa,bar
47205,12,Salsa,bar
47206,60,Crossover,bar
47207,14,Salsa,bar
47208,107,Baladas,bar
47209,133,Crossover,bar
47210,174,Salsa,bar
47211,131,Jazz,bar
47212,198,Jazz,bar
47213,54,Salsa,bar
47214,170,Bachata,bar
47215,149,Baladas,bar
47216,53,Crossover,bar
47217,194,Baladas,bar
47218,175,Jazz,bar
47219,56,Bachata,bar
47220,166,Crossover,bar
47221,118,Crossover,bar
47222,53,Bachata,bar
47223,118,Salsa,bar
47224,96,Crossover,bar
47225,199,Crossover,bar
47226,137,Baladas,bar
47227,152,Crossover,bar
47228,135,Salsa,bar
47229,132,Salsa,bar
47230,199,Jazz,bar
47231,14,Baladas,bar
47232,121,Baladas,bar
47233,18,Bachata,bar
47234,36,Bachata,bar
47235,130,Jazz,bar
47236,56,Crossover,bar
47237,119,Salsa,bar
47238,26,Baladas,bar
47239,20,Bachata,bar
47240,79,Baladas,bar
47241,23,Jazz,bar
47242,88,Salsa,bar
47243,73,Jazz,bar
47244,22,Crossover,bar
47245,20,Baladas,bar
47246,31,Bachata,bar
47247,45,Salsa,bar
47248,143,Bachata,bar
47249,138,Crossover,bar
47250,82,Salsa,bar
47251,83,Crossover,bar
47252,11,Crossover,bar
47253,183,Baladas,bar
47254,80,Baladas,bar
47255,120,Baladas,bar
47256,183,Bachata,bar
47257,23,Crossover,bar
47258,58,Crossover,bar
47259,64,Crossover,bar
47260,52,Baladas,bar
47261,118,Salsa,bar
47262,189,Jazz,bar
47263,43,Salsa,bar
47264,59,Jazz,bar
47265,85,Jazz,bar
47266,151,Bachata,bar
47267,30,Crossover,bar
47268,54,Crossover,bar
47269,21,Jazz,bar
47270,29,Jazz,bar
47271,44,Baladas,bar
47272,45,Salsa,bar
47273,46,Jazz,bar
47274,123,Salsa,bar
47275,143,Jazz,bar
47276,147,Jazz,bar
47277,89,Jazz,bar
47278,97,Crossover,bar
47279,128,Jazz,bar
47280,185,Jazz,bar
47281,72,Jazz,bar
47282,162,Bachata,bar
47283,105,Salsa,bar
47284,26,Crossover,bar
47285,112,Baladas,bar
47286,143,Salsa,bar
47287,139,Salsa,bar
47288,17,Salsa,bar
47289,183,Bachata,bar
47290,63,Salsa,bar
47291,65,Salsa,bar
47292,155,Bachata,bar
47293,39,Bachata,bar
47294,16,Baladas,bar
47295,115,Salsa,bar
47296,47,Baladas,bar
47297,193,Jazz,bar
47298,177,Crossover,bar
47299,145,Crossover,bar
47300,160,Bachata,bar
47301,147,Salsa,bar
47302,23,Jazz,bar
47303,108,Bachata,bar
47304,10,Jazz,bar
47305,169,Bachata,bar
47306,82,Baladas,bar
47307,159,Baladas,bar
47308,159,Jazz,bar
47309,63,Crossover,bar
47310,152,Crossover,bar
47311,142,Jazz,bar
47312,85,Jazz,bar
47313,114,Bachata,bar
47314,99,Salsa,bar
47315,163,Salsa,bar
47316,22,Jazz,bar
47317,139,Baladas,bar
47318,64,Crossover,bar
47319,27,Crossover,bar
47320,152,Jazz,bar
47321,79,Crossover,bar
47322,78,Jazz,bar
47323,118,Bachata,bar
47324,146,Bachata,bar
47325,117,Jazz,bar
47326,186,Bachata,bar
47327,77,Jazz,bar
47328,75,Baladas,bar
47329,15,Bachata,bar
47330,104,Crossover,bar
47331,119,Crossover,bar
47332,157,Salsa,bar
47333,145,Baladas,bar
47334,144,Bachata,bar
47335,13,Bachata,bar
47336,169,Jazz,bar
47337,121,Bachata,bar
47338,146,Salsa,bar
47339,22,Salsa,bar
47340,10,Baladas,bar
47341,189,Baladas,bar
47342,173,Jazz,bar
47343,25,Bachata,bar
47344,150,Jazz,bar
47345,55,Salsa,bar
47346,156,Crossover,bar
47347,78,Baladas,bar
47348,53,Baladas,bar
47349,86,Bachata,bar
47350,11,Salsa,bar
47351,121,Salsa,bar
47352,67,Crossover,bar
47353,69,Baladas,bar
47354,83,Bachata,bar
47355,74,Baladas,bar
47356,38,Bachata,bar
47357,46,Jazz,bar
47358,59,Baladas,bar
47359,148,Baladas,bar
47360,58,Bachata,bar
47361,53,Salsa,bar
47362,28,Jazz,bar
47363,12,Jazz,bar
47364,184,Baladas,bar
47365,66,Jazz,bar
47366,102,Bachata,bar
47367,158,Baladas,bar
47368,187,Bachata,bar
47369,170,Crossover,bar
47370,106,Bachata,bar
47371,100,Bachata,bar
47372,92,Bachata,bar
47373,18,Salsa,bar
47374,171,Baladas,bar
47375,143,Crossover,bar
47376,120,Salsa,bar
47377,119,Jazz,bar
47378,56,Baladas,bar
47379,50,Crossover,bar
47380,184,Jazz,bar
47381,180,Baladas,bar
47382,180,Crossover,bar
47383,156,Baladas,bar
47384,111,Crossover,bar
47385,60,Jazz,bar
47386,81,Crossover,bar
47387,107,Bachata,bar
47388,167,Salsa,bar
47389,185,Crossover,bar
47390,143,Salsa,bar
47391,138,Bachata,bar
47392,93,Bachata,bar
47393,50,Crossover,bar
47394,183,Crossover,bar
47395,126,Salsa,bar
47396,178,Salsa,bar
47397,156,Bachata,bar
47398,125,Crossover,bar
47399,53,Baladas,bar
47400,73,Baladas,bar
47401,64,Salsa,bar
47402,170,Bachata,bar
47403,134,Crossover,bar
47404,11,Crossover,bar
47405,10,Baladas,bar
47406,119,Jazz,bar
47407,196,Baladas,bar
47408,66,Bachata,bar
47409,69,Baladas,bar
47410,131,Baladas,bar
47411,10,Crossover,bar
47412,99,Salsa,bar
47413,85,Baladas,bar
47414,153,Baladas,bar
47415,141,Jazz,bar
47416,150,Jazz,bar
47417,159,Baladas,bar
47418,134,Bachata,bar
47419,165,Baladas,bar
47420,87,Bachata,bar
47421,133,Jazz,bar
47422,13,Bachata,bar
47423,23,Salsa,bar
47424,96,Bachata,bar
47425,46,Crossover,bar
47426,137,Jazz,bar
47427,151,Bachata,bar
47428,78,Salsa,bar
47429,140,Salsa,bar
47430,94,Baladas,bar
47431,29,Salsa,bar
47432,166,Bachata,bar
47433,128,Bachata,bar
47434,17,Baladas,bar
47435,102,Salsa,bar
47436,129,Crossover,bar
47437,112,Salsa,bar
47438,57,Salsa,bar
47439,161,Crossover,bar
47440,15,Salsa,bar
47441,46,Salsa,bar
47442,19,Baladas,bar
47443,44,Salsa,bar
47444,18,Jazz,bar
47445,11,Salsa,bar
47446,98,Salsa,bar
47447,30,Salsa,bar
47448,112,Salsa,bar
47449,144,Baladas,bar
47450,48,Bachata,bar
47451,167,Jazz,bar
47452,98,Bachata,bar
47453,78,Bachata,bar
47454,139,Salsa,bar
47455,87,Crossover,bar
47456,157,Bachata,bar
47457,149,Crossover,bar
47458,67,Bachata,bar
47459,77,Jazz,bar
47460,125,Jazz,bar
47461,31,Baladas,bar
47462,157,Baladas,bar
47463,143,Crossover,bar
47464,101,Crossover,bar
47465,100,Baladas,bar
47466,81,Salsa,bar
47467,39,Jazz,bar
47468,155,Bachata,bar
47469,104,Baladas,bar
47470,140,Jazz,bar
47471,150,Bachata,bar
47472,99,Baladas,bar
47473,35,Baladas,bar
47474,23,Jazz,bar
47475,107,Bachata,bar
47476,22,Crossover,bar
47477,195,Jazz,bar
47478,190,Salsa,bar
47479,175,Salsa,bar
47480,24,Baladas,bar
47481,123,Jazz,bar
47482,145,Jazz,bar
47483,105,Bachata,bar
47484,128,Salsa,bar
47485,140,Jazz,bar
47486,67,Jazz,bar
47487,159,Bachata,bar
47488,171,Crossover,bar
47489,117,Bachata,bar
47490,183,Crossover,bar
47491,145,Baladas,bar
47492,176,Salsa,bar
47493,118,Baladas,bar
47494,41,Baladas,bar
47495,93,Crossover,bar
47496,164,Salsa,bar
47497,22,Bachata,bar
47498,92,Salsa,bar
47499,35,Jazz,bar
47500,68,Baladas,bar
47501,50,Crossover,bar
47502,71,Jazz,bar
47503,108,Bachata,bar
47504,83,Bachata,bar
47505,51,Crossover,bar
47506,21,Jazz,bar
47507,156,Baladas,bar
47508,142,Crossover,bar
47509,195,Baladas,bar
47510,115,Baladas,bar
47511,146,Jazz,bar
47512,37,Jazz,bar
47513,69,Bachata,bar
47514,94,Baladas,bar
47515,31,Jazz,bar
47516,146,Baladas,bar
47517,41,Bachata,bar
47518,185,Bachata,bar
47519,56,Baladas,bar
47520,30,Crossover,bar
47521,190,Bachata,bar
47522,130,Crossover,bar
47523,111,Baladas,bar
47524,163,Salsa,bar
47525,180,Baladas,bar
47526,145,Baladas,bar
47527,72,Bachata,bar
47528,66,Bachata,bar
47529,59,Crossover,bar
47530,151,Bachata,bar
47531,41,Bachata,bar
47532,67,Crossover,bar
47533,108,Bachata,bar
47534,109,Jazz,bar
47535,96,Baladas,bar
47536,52,Jazz,bar
47537,142,Bachata,bar
47538,135,Baladas,bar
47539,58,Baladas,bar
47540,113,Crossover,bar
47541,171,Jazz,bar
47542,173,Salsa,bar
47543,166,Bachata,bar
47544,175,Bachata,bar
47545,28,Jazz,bar
47546,35,Baladas,bar
47547,198,Baladas,bar
47548,179,Crossover,bar
47549,38,Jazz,bar
47550,20,Salsa,bar
47551,61,Crossover,bar
47552,36,Baladas,bar
47553,121,Bachata,bar
47554,154,Jazz,bar
47555,126,Crossover,bar
47556,121,Salsa,bar
47557,104,Salsa,bar
47558,34,Crossover,bar
47559,193,Jazz,bar
47560,175,Baladas,bar
47561,180,Salsa,bar
47562,86,Bachata,bar
47563,23,Bachata,bar
47564,19,Bachata,bar
47565,195,Crossover,bar
47566,56,Jazz,bar
47567,187,Baladas,bar
47568,117,Baladas,bar
47569,100,Crossover,bar
47570,41,Crossover,bar
47571,60,Jazz,bar
47572,72,Salsa,bar
47573,167,Crossover,bar
47574,25,Crossover,bar
47575,17,Bachata,bar
47576,159,Jazz,bar
47577,23,Crossover,bar
47578,157,Baladas,bar
47579,156,Bachata,bar
47580,15,Baladas,bar
47581,60,Bachata,bar
47582,40,Baladas,bar
47583,79,Baladas,bar
47584,52,Salsa,bar
47585,47,Salsa,bar
47586,85,Bachata,bar
47587,140,Salsa,bar
47588,105,Salsa,bar
47589,83,Salsa,bar
47590,138,Crossover,bar
47591,31,Bachata,bar
47592,83,Bachata,bar
47593,200,Baladas,bar
47594,93,Salsa,bar
47595,119,Crossover,bar
47596,162,Bachata,bar
47597,83,Salsa,bar
47598,85,Crossover,bar
47599,115,Bachata,bar
47600,96,Baladas,bar
47601,84,Crossover,bar
47602,79,Bachata,bar
47603,64,Crossover,bar
47604,15,Salsa,bar
47605,143,Salsa,bar
47606,126,Jazz,bar
47607,187,Bachata,bar
47608,173,Crossover,bar
47609,25,Jazz,bar
47610,69,Bachata,bar
47611,189,Bachata,bar
47612,84,Salsa,bar
47613,159,Crossover,bar
47614,52,Crossover,bar
47615,96,Jazz,bar
47616,60,Jazz,bar
47617,24,Jazz,bar
47618,57,Bachata,bar
47619,109,Jazz,bar
47620,99,Salsa,bar
47621,141,Bachata,bar
47622,120,Baladas,bar
47623,154,Jazz,bar
47624,53,Baladas,bar
47625,103,Bachata,bar
47626,32,Crossover,bar
47627,178,Baladas,bar
47628,66,Salsa,bar
47629,10,Crossover,bar
47630,61,Crossover,bar
47631,142,Crossover,bar
47632,26,Jazz,bar
47633,84,Baladas,bar
47634,18,Crossover,bar
47635,77,Baladas,bar
47636,162,Salsa,bar
47637,167,Jazz,bar
47638,38,Jazz,bar
47639,28,Jazz,bar
47640,175,Salsa,bar
47641,161,Crossover,bar
47642,64,Salsa,bar
47643,155,Jazz,bar
47644,142,Bachata,bar
47645,136,Baladas,bar
47646,78,Bachata,bar
47647,83,Salsa,bar
47648,200,Crossover,bar
47649,24,Salsa,bar
47650,187,Jazz,bar
47651,191,Crossover,bar
47652,117,Salsa,bar
47653,124,Baladas,bar
47654,50,Jazz,bar
47655,33,Jazz,bar
47656,152,Jazz,bar
47657,124,Baladas,bar
47658,33,Crossover,bar
47659,89,Bachata,bar
47660,92,Crossover,bar
47661,160,Jazz,bar
47662,171,Jazz,bar
47663,103,Salsa,bar
47664,191,Salsa,bar
47665,82,Jazz,bar
47666,87,Bachata,bar
47667,14,Baladas,bar
47668,166,Jazz,bar
47669,48,Crossover,bar
47670,84,Jazz,bar
47671,131,Crossover,bar
47672,43,Salsa,bar
47673,195,Bachata,bar
47674,54,Salsa,bar
47675,58,Jazz,bar
47676,129,Jazz,bar
47677,169,Bachata,bar
47678,24,Bachata,bar
47679,178,Jazz,bar
47680,53,Salsa,bar
47681,64,Salsa,bar
47682,165,Jazz,bar
47683,84,Salsa,bar
47684,108,Jazz,bar
47685,199,Salsa,bar
47686,154,Jazz,bar
47687,97,Salsa,bar
47688,39,Bachata,bar
47689,72,Salsa,bar
47690,177,Bachata,bar
47691,141,Baladas,bar
47692,164,Baladas,bar
47693,68,Crossover,bar
47694,122,Jazz,bar
47695,116,Crossover,bar
47696,32,Baladas,bar
47697,55,Jazz,bar
47698,87,Baladas,bar
47699,135,Bachata,bar
47700,180,Crossover,bar
47701,55,Baladas,bar
47702,114,Baladas,bar
47703,76,Crossover,bar
47704,47,Bachata,bar
47705,121,Baladas,bar
47706,127,Jazz,bar
47707,91,Bachata,bar
47708,72,Baladas,bar
47709,86,Salsa,bar
47710,20,Salsa,bar
47711,146,Baladas,bar
47712,193,Jazz,bar
47713,107,Jazz,bar
47714,146,Bachata,bar
47715,110,Bachata,bar
47716,156,Baladas,bar
47717,108,Crossover,bar
47718,46,Jazz,bar
47719,146,Crossover,bar
47720,160,Jazz,bar
47721,136,Baladas,bar
47722,130,Bachata,bar
47723,108,Salsa,bar
47724,131,Crossover,bar
47725,123,Baladas,bar
47726,197,Jazz,bar
47727,51,Jazz,bar
47728,173,Baladas,bar
47729,50,Bachata,bar
47730,90,Salsa,bar
47731,124,Baladas,bar
47732,75,Salsa,bar
47733,162,Crossover,bar
47734,65,Crossover,bar
47735,22,Crossover,bar
47736,74,Bachata,bar
47737,41,Crossover,bar
47738,178,Jazz,bar
47739,164,Bachata,bar
47740,168,Crossover,bar
47741,174,Crossover,bar
47742,71,Bachata,bar
47743,42,Baladas,bar
47744,25,Crossover,bar
47745,173,Jazz,bar
47746,28,Bachata,bar
47747,95,Bachata,bar
47748,185,Baladas,bar
47749,148,Baladas,bar
47750,181,Bachata,bar
47751,74,Bachata,bar
47752,36,Crossover,bar
47753,106,Jazz,bar
47754,70,Salsa,bar
47755,18,Salsa,bar
47756,126,Baladas,bar
47757,13,Baladas,bar
47758,80,Salsa,bar
47759,22,Salsa,bar
47760,132,Baladas,bar
47761,56,Baladas,bar
47762,91,Salsa,bar
47763,66,Salsa,bar
47764,187,Crossover,bar
47765,129,Salsa,bar
47766,145,Jazz,bar
47767,43,Crossover,bar
47768,59,Jazz,bar
47769,88,Crossover,bar
47770,40,Jazz,bar
47771,165,Crossover,bar
47772,133,Bachata,bar
47773,41,Bachata,bar
47774,91,Bachata,bar
47775,26,Salsa,bar
47776,20,Crossover,bar
47777,163,Bachata,bar
47778,147,Baladas,bar
47779,37,Salsa,bar
47780,51,Baladas,bar
47781,160,Jazz,bar
47782,193,Salsa,bar
47783,57,Jazz,bar
47784,46,Baladas,bar
47785,93,Crossover,bar
47786,26,Crossover,bar
47787,79,Salsa,bar
47788,140,Jazz,bar
47789,154,Jazz,bar
47790,194,Jazz,bar
47791,70,Salsa,bar
47792,116,Crossover,bar
47793,112,Crossover,bar
47794,157,Baladas,bar
47795,100,Baladas,bar
47796,21,Baladas,bar
47797,172,Salsa,bar
47798,99,Crossover,bar
47799,27,Crossover,bar
47800,184,Baladas,bar
47801,182,Jazz,bar
47802,36,Jazz,bar
47803,46,Jazz,bar
47804,92,Salsa,bar
47805,73,Salsa,bar
47806,188,Jazz,bar
47807,83,Crossover,bar
47808,122,Baladas,bar
47809,177,Baladas,bar
47810,73,Baladas,bar
47811,94,Baladas,bar
47812,15,Crossover,bar
47813,141,Jazz,bar
47814,53,Bachata,bar
47815,131,Salsa,bar
47816,106,Crossover,bar
47817,124,Crossover,bar
47818,179,Jazz,bar
47819,170,Salsa,bar
47820,102,Baladas,bar
47821,149,Baladas,bar
47822,126,Jazz,bar
47823,21,Bachata,bar
47824,57,Jazz,bar
47825,114,Salsa,bar
47826,57,Bachata,bar
47827,191,Baladas,bar
47828,78,Salsa,bar
47829,110,Crossover,bar
47830,148,Baladas,bar
47831,84,Jazz,bar
47832,98,Jazz,bar
47833,142,Baladas,bar
47834,102,Salsa,bar
47835,150,Baladas,bar
47836,39,Jazz,bar
47837,117,Crossover,bar
47838,66,Crossover,bar
47839,119,Baladas,bar
47840,97,Baladas,bar
47841,57,Bachata,bar
47842,42,Bachata,bar
47843,70,Bachata,bar
47844,101,Bachata,bar
47845,87,Salsa,bar
47846,23,Crossover,bar
47847,175,Jazz,bar
47848,170,Jazz,bar
47849,70,Salsa,bar
47850,77,Jazz,bar
47851,24,Baladas,bar
47852,40,Bachata,bar
47853,126,Bachata,bar
47854,45,Crossover,bar
47855,33,Jazz,bar
47856,53,Crossover,bar
47857,198,Crossover,bar
47858,171,Jazz,bar
47859,96,Baladas,bar
47860,34,Crossover,bar
47861,159,Bachata,bar
47862,22,Bachata,bar
47863,54,Jazz,bar
47864,138,Crossover,bar
47865,109,Baladas,bar
47866,141,Bachata,bar
47867,69,Salsa,bar
47868,76,Baladas,bar
47869,194,Jazz,bar
47870,195,Bachata,bar
47871,128,Crossover,bar
47872,160,Salsa,bar
47873,144,Baladas,bar
47874,114,Bachata,bar
47875,112,Bachata,bar
47876,104,Bachata,bar
47877,78,Crossover,bar
47878,99,Crossover,bar
47879,125,Crossover,bar
47880,84,Jazz,bar
47881,101,Baladas,bar
47882,42,Crossover,bar
47883,109,Crossover,bar
47884,128,Baladas,bar
47885,19,Jazz,bar
47886,193,Jazz,bar
47887,42,Bachata,bar
47888,182,Bachata,bar
47889,42,Bachata,bar
47890,88,Baladas,bar
47891,78,Salsa,bar
47892,186,Baladas,bar
47893,74,Crossover,bar
47894,175,Crossover,bar
47895,27,Bachata,bar
47896,19,Salsa,bar
47897,36,Crossover,bar
47898,144,Jazz,bar
47899,77,Baladas,bar
47900,24,Jazz,bar
47901,145,Bachata,bar
47902,145,Baladas,bar
47903,35,Jazz,bar
47904,72,Baladas,bar
47905,137,Crossover,bar
47906,118,Salsa,bar
47907,12,Salsa,bar
47908,50,Jazz,bar
47909,160,Salsa,bar
47910,156,Baladas,bar
47911,140,Crossover,bar
47912,163,Baladas,bar
47913,138,Bachata,bar
47914,53,Salsa,bar
47915,83,Baladas,bar
47916,153,Salsa,bar
47917,195,Baladas,bar
47918,193,Salsa,bar
47919,177,Jazz,bar
47920,84,Baladas,bar
47921,154,Baladas,bar
47922,102,Crossover,bar
47923,25,Jazz,bar
47924,139,Baladas,bar
47925,50,Crossover,bar
47926,56,Baladas,bar
47927,103,Salsa,bar
47928,157,Jazz,bar
47929,67,Salsa,bar
47930,192,Salsa,bar
47931,134,Salsa,bar
47932,39,Salsa,bar
47933,125,Bachata,bar
47934,71,Bachata,bar
47935,84,Jazz,bar
47936,51,Baladas,bar
47937,83,Crossover,bar
47938,68,Bachata,bar
47939,54,Jazz,bar
47940,93,Baladas,bar
47941,144,Jazz,bar
47942,23,Bachata,bar
47943,36,Jazz,bar
47944,96,Crossover,bar
47945,25,Jazz,bar
47946,138,Crossover,bar
47947,146,Bachata,bar
47948,125,Jazz,bar
47949,165,Bachata,bar
47950,21,Salsa,bar
47951,87,Jazz,bar
47952,192,Crossover,bar
47953,173,Baladas,bar
47954,110,Bachata,bar
47955,86,Baladas,bar
47956,22,Baladas,bar
47957,84,Baladas,bar
47958,174,Baladas,bar
47959,14,Jazz,bar
47960,191,Salsa,bar
47961,194,Salsa,bar
47962,37,Salsa,bar
47963,79,Crossover,bar
47964,107,Crossover,bar
47965,105,Salsa,bar
47966,78,Bachata,bar
47967,156,Bachata,bar
47968,33,Jazz,bar
47969,170,Bachata,bar
47970,152,Baladas,bar
47971,154,Bachata,bar
47972,98,Jazz,bar
47973,74,Baladas,bar
47974,21,Crossover,bar
47975,177,Jazz,bar
47976,81,Bachata,bar
47977,170,Salsa,bar
47978,112,Jazz,bar
47979,91,Baladas,bar
47980,25,Jazz,bar
47981,28,Bachata,bar
47982,183,Crossover,bar
47983,132,Baladas,bar
47984,130,Bachata,bar
47985,142,Jazz,bar
47986,147,Baladas,bar
47987,46,Bachata,bar
47988,113,Bachata,bar
47989,200,Baladas,bar
47990,168,Salsa,bar
47991,148,Salsa,bar
47992,89,Crossover,bar
47993,20,Baladas,bar
47994,152,Jazz,bar
47995,173,Baladas,bar
47996,60,Salsa,bar
47997,197,Crossover,bar
47998,46,Crossover,bar
47999,168,Jazz,bar
48000,160,Baladas,bar
48001,77,Bachata,bar
48002,192,Jazz,bar
48003,59,Crossover,bar
48004,166,Baladas,bar
48005,45,Bachata,bar
48006,136,Salsa,bar
48007,40,Jazz,bar
48008,80,Salsa,bar
48009,29,Salsa,bar
48010,91,Crossover,bar
48011,59,Bachata,bar
48012,194,Bachata,bar
48013,49,Baladas,bar
48014,78,Bachata,bar
48015,188,Baladas,bar
48016,194,Bachata,bar
48017,140,Crossover,bar
48018,24,Baladas,bar
48019,114,Baladas,bar
48020,125,Bachata,bar
48021,19,Crossover,bar
48022,153,Jazz,bar
48023,117,Bachata,bar
48024,155,Salsa,bar
48025,87,Salsa,bar
48026,28,Bachata,bar
48027,48,Jazz,bar
48028,145,Bachata,bar
48029,124,Crossover,bar
48030,33,Bachata,bar
48031,139,Crossover,bar
48032,157,Crossover,bar
48033,88,Bachata,bar
48034,100,Bachata,bar
48035,38,Jazz,bar
48036,67,Baladas,bar
